"552958061745553408","charlie hebdo","cheldrumel","RT @nytimes: Charlie Hebdo editor Stéphane Charbonnier said he'd rather ""die standing than live on my knees."" http://t.co/hPjwTFd6jD","709","Wed Jan 07 22:40:50 +0000 2015"
"552958061519052801","charlie hebdo","__tomaz","RT @Cibereporter: On going operation in French city of Reims to capture three suspects of #Charlie Hebdo killings #France","0","Wed Jan 07 22:40:49 +0000 2015"
"552958060533395458","charlie hebdo","davidmarksnyc","RT @ninaburleigh: Laughing at power should be a human right. http://t.co/qOdL0xqkpx #CharlieHebdo #Paris #JeSuisCharlie","4","Wed Jan 07 22:40:49 +0000 2015"
"552958060004921344","charlie hebdo","FinnNielsen","RT @NegarMortazavi: If Muhammad Returned...
- I'm the prophet, asshole!
- Shut up, infidel!
Charlie Hebdo 2014 http://t.co/ACgjoMsX5e","98","Wed Jan 07 22:40:49 +0000 2015"
"552958058616619010","charlie hebdo","JECOLEUK","RT @toby_etc: Steve Bell.
http://t.co/nYlkio0NOm http://t.co/UkazeerFN2","8","Wed Jan 07 22:40:49 +0000 2015"
"552958058557497344","charlie hebdo","nicolejeffery","RT @australian: Charlie Hebdo attack: Paris attack is a dark day for Europe http://t.co/AyCuM95iv4","17","Wed Jan 07 22:40:49 +0000 2015"
"552958057815490560","charlie hebdo","sdicato","RT @Pigdowndog: Re-tweet to show the cowards who murdered Charlie Hebdo workers that they can't win. Image courtesy of Amy Burvall http://t.co/vcqCH582Wf","2","Wed Jan 07 22:40:49 +0000 2015"
"552958056913330176","charlie hebdo","SalHernandez","RT @WSJ: Breaking: French police have identified 3 suspects in Charlie Hebdo attack  http://t.co/FYkXChPD4d","71","Wed Jan 07 22:40:48 +0000 2015"
"552958055865139201","charlie hebdo","davewillemse","RT @petra_stienen: For those who were looking for this: Muslims Around The World Condemn Charlie Hebdo Attack http://t.co/q57U9wIsX5 via @HuffPostRelig","157","Wed Jan 07 22:40:48 +0000 2015"
"552958055718326272","charlie hebdo","johnmknox","RT @KatiePavlich: Pathetic ""news"" organizations self-censor images of Charlie Hebdo's Mohammed cartoons http://t.co/EunPT3Fz5S #CharlieHebdo","132","Wed Jan 07 22:40:48 +0000 2015"
"552958055651217408","charlie hebdo","Wil_Johnson1","RT @AJENews: DEVELOPING: Reports of an anti-terror raid under way in Reims, France, thought to be connected to the Charlie Hebdo attack. More soon.","79","Wed Jan 07 22:40:48 +0000 2015"
"552958055340847104","charlie hebdo","themick171","RT @thedailybeast: 16 Most Shocking Charlie Hebdo Covers http://t.co/LhN6M42GH4 http://t.co/iOM87ApeKM","27","Wed Jan 07 22:40:48 +0000 2015"
"552958055084994564","charlie hebdo","saraddict","They wanted to silence Charlie Hebdo ...they only made the whole world spoke about them #CharlieHebdo #JeSuisCharlie http://t.co/uP9VTVEXWf","0","Wed Jan 07 22:40:48 +0000 2015"
"552958054745251840","charlie hebdo","ErikKjelsrud","RT @BenQuinn75: ""Why are the fuckers still laughing at us?""
Steve Bell on the Charlie Hebdo attack
http://t.co/YCYRJ08979 http://t.co/c8nRThvo3H","862","Wed Jan 07 22:40:48 +0000 2015"
"552958053726056449","charlie hebdo","tristanpw1","RT @LJPmcLoughlin: How the world's cartoonists are responding to the #CharlieHebdo attack http://t.co/TEQrG6erK2 http://t.co/1ejkbS4oKa","26","Wed Jan 07 22:40:48 +0000 2015"
"552958053494964225","charlie hebdo","mothermary43","RT @NYMag: #JeSuisCharlie: Cartoonists pay tribute to #CharlieHebdo victims: http://t.co/qunRUYXZzy (cartoon by @RobTornoe) http://t.co/LKt79dpn8s","938","Wed Jan 07 22:40:48 +0000 2015"
"552958053348564993","charlie hebdo","_KimberlyNgo","RT @YahooNews: This is a screengrab of a #Paris video which is being widely circulated on Facebook: http://t.co/jGnqNrrpq8 http://t.co/yAxy9fiiXI","109","Wed Jan 07 22:40:48 +0000 2015"
"552958053344346112","charlie hebdo","Amusetales","RT @FreeBeacon: A Tribute to Charlie Hebdo: Here are the cartoons that jihadist fanatics don’t want you to see http://t.co/toidA5Hf1n http://t.co/0CMeSok30e","665","Wed Jan 07 22:40:48 +0000 2015"
"552958052350324736","charlie hebdo","fredparis11","RT @ForeignPolicy: French police have identified Said Kouachi, Cherif Kouachi, and Hamyd Mourad in the Charlie Hebdo attack: http://t.co/MgQOX0o5OD","106","Wed Jan 07 22:40:47 +0000 2015"
"552958050760654851","charlie hebdo","FreeUlsterman","RT @IsabelHardman: The attack on Charlie Hebdo is an attack on freedom - our leading article in this week’s Spectator http://t.co/dh5xvAURid #jesuischarlie","51","Wed Jan 07 22:40:47 +0000 2015"
"552958049296863234","charlie hebdo","MahirIscn","RT @Independent: The Independent's cartoonist @DaveBrownToons on the  #CharlieHebdo attack. #JeSuisCharlie
http://t.co/VI5PfEy0VQ http://t.co/20LuGpq8pL","992","Wed Jan 07 22:40:47 +0000 2015"
"552958049179013120","charlie hebdo","corvetteflex","RT @MotherJones: Watch Fox News freak out about Obama's response to the Paris massacre—another Benghazi! http://t.co/6MoxGekfiu http://t.co/bIW4LBNzNN","13","Wed Jan 07 22:40:47 +0000 2015"
"552958048633757696","charlie hebdo","goodnewsbitches","RT @BenQuinn75: ""Why are the fuckers still laughing at us?""
Steve Bell on the Charlie Hebdo attack
http://t.co/YCYRJ08979 http://t.co/c8nRThvo3H","862","Wed Jan 07 22:40:46 +0000 2015"
"552958048453816320","charlie hebdo","momolive82","RT @HuffPostCanada: French police identify Said Kouachi, Cherif Kouachi and Hamyd Mourad as suspects in Charlie Hebdo attack http://t.co/pyFuhvm1qb","4","Wed Jan 07 22:40:46 +0000 2015"
"552958047631724546","charlie hebdo","tja_10","RT @arusbridger: ""Why are the fuckers still laughing at us?"" Steve Bell on the Hebdo attack  http://t.co/93P5rVcMdx","232","Wed Jan 07 22:40:46 +0000 2015"
"552958047493308416","charlie hebdo","AdrianaCappelli","RT @ABC7NY: What is the satirical French newspaper Charlie Hebdo?http://t.co/cDArFeP38X http://t.co/tpAnoNt3SL","8","Wed Jan 07 22:40:46 +0000 2015"
"552958047300386817","charlie hebdo","NewsyNewsworld","Charlie Hebdo cartoonist reveals terrorists threatened to murder her toddler via /r/worldnews http://t.co/10oC0BY570","0","Wed Jan 07 22:40:46 +0000 2015"
"552958047190908928","charlie hebdo","cfdmart","RT @theonefx: French police conducting raid linked to Charlie Hebdo attack: AFP...http://t.co/pmFa4hUgFQ","1","Wed Jan 07 22:40:46 +0000 2015"
"552958047082270720","charlie hebdo","kellywood_5","RT @BenQuinn75: ""Why are the fuckers still laughing at us?""
Steve Bell on the Charlie Hebdo attack
http://t.co/YCYRJ08979 http://t.co/c8nRThvo3H","862","Wed Jan 07 22:40:46 +0000 2015"
"552958046289555456","charlie hebdo","MrsJuHoran","RT @SophiaBush: Such sad news today #JeSuisCharlie #IamCharlie #FreedomOfSpeech - Attack on Charlie Hebdo http://t.co/DySUoxbTiA http://t.co/5bJnYdlpm6","3673","Wed Jan 07 22:40:46 +0000 2015"
"552958046276960258","charlie hebdo","nubasutra","The pen is mightier than the sword &gt;  #JeSuisCharlie: Cartoonists react to the #CharlieHebdo massacre in Paris http://t.co/aE11f8q06y","0","Wed Jan 07 22:40:46 +0000 2015"
"552958045765238784","charlie hebdo","wzzm13","Thousands paid tribute to the 12 killed in France's deadliest terror attack in decades. http://t.co/RuIZW6xhQP http://t.co/Nw5jOFVW2x","0","Wed Jan 07 22:40:46 +0000 2015"
"552958045693939712","charlie hebdo","quenquen93","RT @mathieumadenian: Restons debout #ChalieHebdo @Charlie_Hebdo_ http://t.co/vNZjAfAqZZ","1974","Wed Jan 07 22:40:46 +0000 2015"
"552958045647413248","charlie hebdo","IAMMGraham","RT @Mediaite: NBC News and MSNBC Join CNN in Not Showing Charlie Hebdo Cartoons http://t.co/CGwNQALrV9 http://t.co/Cy0EJ4ejrz","16","Wed Jan 07 22:40:46 +0000 2015"
"552958045492228096","charlie hebdo","robinstrasser","Terrorists Can't Kill Charlie Hebdo's Ideas | WIRED http://t.co/VxcNZJjRIC SADLY DARKNESS
has befallen the City of Light-Let Freedom Ring!","0","Wed Jan 07 22:40:46 +0000 2015"
"552958045391560704","charlie hebdo","missoularedhead","Watch Fox News freak out about Obama's response to the Paris massacre—another Benghazi! http://t.co/EoVg1hdZfP check your facts, dear.","0","Wed Jan 07 22:40:46 +0000 2015"
"552958044158824448","charlie hebdo","Nadia_Alg","RT @mehdirhasan: Surprise, surprise: French ""terrorist was not religious, drank alcohol, smoked marijuana, had premarital sex...""
http://t.co/VWI771fxCh","171","Wed Jan 07 22:40:45 +0000 2015"
"552958044024225793","charlie hebdo","obrijo","RT @thei100: French Muslims condemn the Charlie Hebdo shooting http://t.co/W89nBMbNGK http://t.co/HgdqSrlgsQ","277","Wed Jan 07 22:40:45 +0000 2015"
"552958043676110851","charlie hebdo","theonefx","French police conducting raid linked to Charlie Hebdo attack: AFP...http://t.co/pmFa4hUgFQ","1","Wed Jan 07 22:40:45 +0000 2015"
"552958043395469312","charlie hebdo","Loretta778","RT @creepingsharia: Allahu akbar shouting Muslims attack Charlie Hebdo satirical newspaper in Paris, 12 dead (video) http://t.co/C8PlO8QjCu","4","Wed Jan 07 22:40:45 +0000 2015"
"552958042988228608","charlie hebdo","UngdomsHuset_DK","Toronto Star French police seek attackers as thousands attend vigil USA TODAY PARIS — Authorities… http://t.co/PREJiCOzGM #ungerenDK","0","Wed Jan 07 22:40:45 +0000 2015"
"552958042434981888","charlie hebdo","NewsyNewsworld","[Charlie Hebdo] LePoint : "" Gunmen identified and localized. RAID (French Special Forces ) operation in progress... http://t.co/uGhEfMkT9a","0","Wed Jan 07 22:40:45 +0000 2015"
"552958042225262592","charlie hebdo","AMAPCEO_member","RT @WSJ: Cartoonists around the world respond to attack in Paris: http://t.co/i17pd0fKNu #CharlieHebdo http://t.co/kFzfOW89o9","1541","Wed Jan 07 22:40:45 +0000 2015"
"552958041050873856","charlie hebdo","revolt777","RT @9NewsAUS: The world's cartoonists pay tribute to victims of #CharlieHebdo shooting: http://t.co/p3VM7SbawY #9News http://t.co/gl1Po5oNt5","537","Wed Jan 07 22:40:45 +0000 2015"
"552958040920846336","charlie hebdo","GovsInfo","""Charlie Hebdo Broke Taboos, Defying Threats and Violence""
The struggling satirical paper was once firebombed, b... http://t.co/Rw9L8qOT6O","0","Wed Jan 07 22:40:45 +0000 2015"
"552958040627245056","charlie hebdo","feismother","RT @guardian: Steve Bell on the Charlie Hebdo attack in Paris – cartoon http://t.co/OOeHzfmkm4 http://t.co/oqIX7N88OF","619","Wed Jan 07 22:40:45 +0000 2015"
"552958039800561664","charlie hebdo","ajosshi","RT @guardian: See Steve Bell's cartoon on the #CharlieHebdo attack http://t.co/wLM2qhVj44","196","Wed Jan 07 22:40:44 +0000 2015"
"552958038811086849","charlie hebdo","ICSR_Centre","RT @gregorydjohnsen: Very good breakdown by @selectedwisdom here on the little that is known for sure about the Paris attack. http://t.co/MYuqP607Kz","15","Wed Jan 07 22:40:44 +0000 2015"
"552958038655897600","charlie hebdo","MaeveHalpinCoun","RT @UjessU: Cartoonists respond to the #CharlieHebdo attack with their own cartoons. A look at their work: http://t.co/YJQRhclghm http://t.co/eltAEku8LH","4","Wed Jan 07 22:40:44 +0000 2015"
"552958038034759681","charlie hebdo","mikehjelm","CNN: Charlie Hebdo attack: Suspects identified after 12 killed; manhunt in Paris http://t.co/Oxor32FyYc","0","Wed Jan 07 22:40:44 +0000 2015"
"552958037439545344","charlie hebdo","Amne_M","This summarizes the entire Charlie Hebdo attack. http://t.co/BAJf2qBBMb","0","Wed Jan 07 22:40:44 +0000 2015"
"552958035845738497","charlie hebdo","NewsyNewsworld","Charlie Hebdo Attack Suspects Identified By Police via /r/worldnews http://t.co/zCB0WrQMDr","0","Wed Jan 07 22:40:43 +0000 2015"
"552958035631411200","charlie hebdo","shelleypowers","French police seek attackers as thousands attend vigil http://t.co/uUtTiiC15q via @usatoday","0","Wed Jan 07 22:40:43 +0000 2015"
"552958035359174656","charlie hebdo","msthenat","RT @thei100: French Muslims condemn the Charlie Hebdo shooting http://t.co/W89nBMbNGK http://t.co/HgdqSrlgsQ","277","Wed Jan 07 22:40:43 +0000 2015"
"552958035141099520","charlie hebdo","Devi_Fede","RT @guardianworld: Solidarity in grief: thousands attend rallies in wake of Charlie Hebdo killings http://t.co/OM5WfkF6ng http://t.co/hPk35sqdzh","343","Wed Jan 07 22:40:43 +0000 2015"
"552958034641948672","charlie hebdo","Trim_App","Quiet defiance in Paris as thousands gather in solidarity for 'Charlie Hebdo' - http://t.co/kp5PUTqi7a","0","Wed Jan 07 22:40:43 +0000 2015"
"552958034633572353","charlie hebdo","Morphostyle","RT @GillesKLEIN: #CharlieHebdo an U.S. Catholic group says cartoonists ""provoked this violent reaction"" (Washington Post) http://t.co/h2bq5I7RmO","4","Wed Jan 07 22:40:43 +0000 2015"
"552958034062745600","charlie hebdo","paracaidista505","RT @DavidRutz: Astonishing how many have argued, in rather chickenshit, mealy-mouthed fashion, Charlie Hebdo could've saved itself by pulling their punches","7","Wed Jan 07 22:40:43 +0000 2015"
"552958033727598594","charlie hebdo","danieljereb","I'm incredibly sad for those that lost their lives today at Charlie Hebdo.  #JeSuisCharlie","0","Wed Jan 07 22:40:43 +0000 2015"
"552958032448348161","charlie hebdo","Daily_Express","Hundreds head to Trafalgar Square in vigil for Paris shooting victims #CharlieHebdo http://t.co/avcjrTf3jU","1","Wed Jan 07 22:40:43 +0000 2015"
"552958031865331713","charlie hebdo","waltermstraten","RT @AndreyPanevin: ""Unverified reports that one of Charlie Hebdo terrorists dropped his ID at scene of attack"". That's weird... http://t.co/jeU3AbV7vm","8","Wed Jan 07 22:40:42 +0000 2015"
"552958031743680513","charlie hebdo","Grayman37","RT @DenverChannel: Cartoonists worldwide pay respects after #CharlieHebdo massacre in France http://t.co/QXKR1uJFyS http://t.co/LEUyJnC8UA","6","Wed Jan 07 22:40:42 +0000 2015"
"552958031525601282","charlie hebdo","srahmanburgh","RT @NegarMortazavi: Jean Cabut (Cabu) was lead cartoonist at Charlie Hebdo: ""laughter, humor &amp; mockery are our only weapons""
By @mashable http://t.co/mOHLoPEzkn","25","Wed Jan 07 22:40:42 +0000 2015"
"552958031445889025","charlie hebdo","jeffjthompson","RT @MotherJones: Cartoonists stand in solidarity with #CharlieHebdo victims with these powerful images http://t.co/Tbg2WDiIHF http://t.co/CPJiYivu2j","106","Wed Jan 07 22:40:42 +0000 2015"
"552958031181676544","charlie hebdo","croftyization","RT @pugwash1000: Hopefully the world is now waking up. #JeSuisCharlie http://t.co/qkrC9HY2Dn","11","Wed Jan 07 22:40:42 +0000 2015"
"552958031110369280","charlie hebdo","ChristoHaunted","RT @guardian: Steve Bell on the Charlie Hebdo attack in Paris – cartoon http://t.co/OOeHzfmkm4 http://t.co/oqIX7N88OF","619","Wed Jan 07 22:40:42 +0000 2015"
"552958030984544256","charlie hebdo","Trim_App","Charlie Hebdo shooting triggers media censorship debate - http://t.co/r5dUhOr06r","0","Wed Jan 07 22:40:42 +0000 2015"
"552958030925819904","charlie hebdo","Dnalandscape","RT @JPSargeant78: That FT extract I tweeted earlier - @NickCohen4 goes to town on them and it's worth the ride http://t.co/Z1WiZV1l4W #JeSuisCharlie","2","Wed Jan 07 22:40:42 +0000 2015"
"552958030573490177","charlie hebdo","camneville","Charlie Hebdo's spirit will endure, despite this atrocity | Jessica Reed http://t.co/ib30LxCccr","0","Wed Jan 07 22:40:42 +0000 2015"
"552958030346997760","charlie hebdo","fpleitgenCNN","RT @TheWorldPost: Journalists show solidarity after attack on Charlie Hebdo http://t.co/ShE6Q9w2bF","3","Wed Jan 07 22:40:42 +0000 2015"
"552958030288269314","charlie hebdo","Demiourgos8","RT @washingtonpost: Editorial cartoonist Tom Toles on the Charlie Hebdo massacre http://t.co/blcIcBxatE http://t.co/o2vFaV5lj3","943","Wed Jan 07 22:40:42 +0000 2015"
"552958029717839873","charlie hebdo","mickymaguire73","RT @thei100: French Muslims condemn the Charlie Hebdo shooting http://t.co/W89nBMbNGK http://t.co/HgdqSrlgsQ","277","Wed Jan 07 22:40:42 +0000 2015"
"552958029638144000","charlie hebdo","Elmessuri","RT @WSJ: Breaking: French police have identified 3 suspects in Charlie Hebdo attack  http://t.co/FYkXChPD4d","72","Wed Jan 07 22:40:42 +0000 2015"
"552958028484317184","charlie hebdo","eris_","RT @DenverChannel: Cartoonists worldwide pay respects after #CharlieHebdo massacre in France http://t.co/QXKR1uJFyS http://t.co/LEUyJnC8UA","6","Wed Jan 07 22:40:42 +0000 2015"
"552958028022968320","charlie hebdo","kevinwmoore","RT @Mediaite: NBC News and MSNBC Join CNN in Not Showing Charlie Hebdo Cartoons http://t.co/CGwNQALrV9 http://t.co/Cy0EJ4ejrz","16","Wed Jan 07 22:40:42 +0000 2015"
"552958027507458049","charlie hebdo","SoftSable","RT @SimonOstler: Powerful: Cartoonists draw in solidarity with #CharlieHebdo  http://t.co/h5mVfYJQpx #JeSuisCharlie #ParisShooting http://t.co/PMnT9wcdmJ","610","Wed Jan 07 22:40:41 +0000 2015"
"552958026789834752","charlie hebdo","luvGodncountry","CHARLIE HEBDO KILLERS IDENTIFIED – Brothers Said and Cherif Kouachi, and Hamyd Mourad http://t.co/Vt9euBVIhU","0","Wed Jan 07 22:40:41 +0000 2015"
"552958026651815936","charlie hebdo","hchard","RT @guardianworld: Steve Bell on the Charlie Hebdo attack in Paris – cartoon http://t.co/chtpti8aQ1 http://t.co/aeZX9yJ4fa","58","Wed Jan 07 22:40:41 +0000 2015"
"552958026240786432","charlie hebdo","BriW74","RT @MsIntervention: 10 hard-hitting truths by the brilliant @NickCohen4: Religious murderers gunned down European freedom in Paris today. http://t.co/t7zQCYPa2W","7","Wed Jan 07 22:40:41 +0000 2015"
"552958026106544129","charlie hebdo","Sir_elmusty","“@Hafizfeezo: Breaking News: Charlie Hebdo magazines under attack.”when again?","0","Wed Jan 07 22:40:41 +0000 2015"
"552958025862881280","charlie hebdo","cmclymer","Solidarity for journos after massacre http://t.co/5CNa74YEpD via @newscomauHQ","0","Wed Jan 07 22:40:41 +0000 2015"
"552958025049194496","charlie hebdo","Pennifer","RT @HuffingtonPost: #JeSuisCharlie hashtag is a message of solidarity after #CharlieHebdo shooting http://t.co/QugA37dIqj","207","Wed Jan 07 22:40:41 +0000 2015"
"552958024902377472","charlie hebdo","El_Grillo1","Imams Send Mixed Messages On French Terror Attacks http://t.co/IUDldy1qJx @mikespiesnyc @vocativ http://t.co/Iy6JdOngWm","1","Wed Jan 07 22:40:41 +0000 2015"
"552958023967465472","charlie hebdo","Dr_Eoin_Malcolm","RT @jwalshireland: Here's a really disgusting @time article from the last time Charlie Hebdo was attacked: http://t.co/9cBZ3096rg","14","Wed Jan 07 22:40:41 +0000 2015"
"552958023946104833","charlie hebdo","pandey_kundan","RT @vicenews: The anti-religion and anti-establishment history of #CharlieHebdo: http://t.co/AtYoUONHhS http://t.co/ccHzVrGF7Q","104","Wed Jan 07 22:40:41 +0000 2015"
"552958023866810368","charlie hebdo","BinaryExplosion","@DynaMoChen @Veeren_Jubbal but white people are the worst? Really? On a day when Charlie Hebdo was attacked by non-whites?","0","Wed Jan 07 22:40:41 +0000 2015"
"552958023811858432","charlie hebdo","sherrillnixon","RT @smh: .@davpope on his cartoon on the #CharlieHebdo attack. #JeSuisCharlie http://t.co/mT9yCoVk7R http://t.co/GC46J1i9UD","21","Wed Jan 07 22:40:40 +0000 2015"
"552958022566555648","charlie hebdo","nofixedabode","RT @NRO: Cartoonists Launch Counterattack Against Islamic Terrorism After  Charlie Hebdo  Slaughter http://t.co/gzx5vivyoG","20","Wed Jan 07 22:40:40 +0000 2015"
"552958022046085120","charlie hebdo","dannyruwall","CNN Policy: Charlie Hebdo Muhammad Cartoons Forbidden, 'Piss Christ' Okay  http://t.co/s4MBTswshD","0","Wed Jan 07 22:40:40 +0000 2015"
"552958021958369282","charlie hebdo","ruisaldanha","RT @DenverChannel: Cartoonists worldwide pay respects after #CharlieHebdo massacre in France http://t.co/QXKR1uJFyS http://t.co/LEUyJnC8UA","6","Wed Jan 07 22:40:40 +0000 2015"
"552958021794799616","charlie hebdo","marymac41","RT @JoeTurner212: #PARIS ISLAMISTS Who Killed 12 Arrested http://t.co/4WjXciMKJq http://t.co/7qT5gqK3ON @TheFive @nypost @NYDailyNews @smh @megynkelly @WSJ","9","Wed Jan 07 22:40:40 +0000 2015"
"552958021668966400","charlie hebdo","Atmosphere140","Manhunt under way after deadly shooting at Charlie Hebdo  http://t.co/Lit0INEwdV via @FRANCE24","0","Wed Jan 07 22:40:40 +0000 2015"
"552958020959739904","charlie hebdo","civaqumanif","RT @MEMMOSdubai: Charlie Hebdo shooting triggers media censorship debate http://t.co/SE9iQeoSg9 @MEMMOSDubai #Dubai #UAE","332","Wed Jan 07 22:40:40 +0000 2015"
"552958020335190016","charlie hebdo","jane73","RT @ThePoke: Update &gt; Cartoonists Tweet Responses To Charlie Hebdo Attack http://t.co/7IfYJk5lqK #CharlieHebdo http://t.co/IgqeouRcla","525","Wed Jan 07 22:40:40 +0000 2015"
"552958020221952000","charlie hebdo","Trim_App","Suspects in Paris attack were on police radar for years - http://t.co/FpINK3Y5yr","0","Wed Jan 07 22:40:40 +0000 2015"
"552958018800058368","charlie hebdo","riaznapa","Suspects in #ParisShooting were on police radar for years, inspired by detainee abuse in #Abughraib http://t.co/V52PPTefGj","0","Wed Jan 07 22:40:39 +0000 2015"
"552958018741350402","charlie hebdo","rjds82","RT @alantshearer: Suspects 'left ID cards in getaway car' after #CharlieHebdo massacre http://t.co/n7jiLOPWzy http://t.co/yV7aKmdLTG
How very convenient?","2","Wed Jan 07 22:40:39 +0000 2015"
"552958018615517184","charlie hebdo","agreen_ali","RT @cathtaibi: These are the Charlie Hebdo cartoons terrorists thought were worth killing over  http://t.co/ViJ8maLgpF","2","Wed Jan 07 22:40:39 +0000 2015"
"552958018308947968","charlie hebdo","busybuk","Farage: Paris attack result of 'fifth column' who hate us - #c4news http://t.co/SHUOpxDDGq","0","Wed Jan 07 22:40:39 +0000 2015"
"552958018229653504","charlie hebdo","timucinoral","RT @PatChappatte: IN MEMORY OF MY COLLEAGUES AND FRIENDS FROM CHARLIE HEBDO, a cartoon for the International New York Times http://t.co/2v21S7ZmGJ","1169","Wed Jan 07 22:40:39 +0000 2015"
"552958017776672768","charlie hebdo","CoolCologne","RT @NYMag: #JeSuisCharlie: Cartoonists pay tribute to #CharlieHebdo victims: http://t.co/qunRUYXZzy (cartoon by @RobTornoe) http://t.co/LKt79dpn8s","939","Wed Jan 07 22:40:39 +0000 2015"
"552958017738522624","charlie hebdo","DHQLounge","Suspects in #Paris attack were on police radar for years http://t.co/DZpLoixapl #usworld #us #world #charliehebdo","0","Wed Jan 07 22:40:39 +0000 2015"
"552958017730142210","charlie hebdo","SgtLoau","Take your masks off you cowards!

12 dead in gun attack on Paris office of Charlie Hebdo newspaper http://t.co/tzIr5A2Wps via @nzherald","0","Wed Jan 07 22:40:39 +0000 2015"
"552958016522551297","charlie hebdo","GbengaGOLD","RT @YahooNews: Officials name Said Kouachi, Cherif Kouachi, and Hamyd Mourad as suspects in #ParisShooting: http://t.co/AXVWUk7gzZ http://t.co/wKPGr4vFFD","54","Wed Jan 07 22:40:39 +0000 2015"
"552958016442888192","charlie hebdo","small_conor","RT @NickCohen4: ""Charlie Hebdo: the truths that ought to be self-evident but still aren’t"" Me in @spectator
 http://t.co/JgwY2xlmRn","172","Wed Jan 07 22:40:39 +0000 2015"
"552958016228954112","charlie hebdo","Gerrrty","RT @arusbridger: ""Why are the fuckers still laughing at us?"" Steve Bell on the Hebdo attack  http://t.co/93P5rVcMdx","232","Wed Jan 07 22:40:39 +0000 2015"
"552958015737827328","charlie hebdo","PK_SimpsonAU","RT @9NewsAUS: What we know of the #CharlieHebdo gunmen: http://t.co/NVa1CnTnyM #9News http://t.co/KTtiP9yeYw","15","Wed Jan 07 22:40:39 +0000 2015"
"552958015218151426","charlie hebdo","JJonnypsy","RT @guardian: See Steve Bell's cartoon on the #CharlieHebdo attack http://t.co/wLM2qhVj44","196","Wed Jan 07 22:40:38 +0000 2015"
"552958014609973248","charlie hebdo","CatrionaR","RT @SophiaBush: Such sad news today #JeSuisCharlie #IamCharlie #FreedomOfSpeech - Attack on Charlie Hebdo http://t.co/DySUoxbTiA http://t.co/5bJnYdlpm6","3673","Wed Jan 07 22:40:38 +0000 2015"
"552958014488326144","charlie hebdo","Plouf_007","RT @ReporterPhoenix: RT “@MacleansMag:
Cartoonists respond on paper in ink to deadly rampage at #CharlieHebdo 

http://t.co/8itaRvG7BX”
#JeSuisCharlieHebdo","3","Wed Jan 07 22:40:38 +0000 2015"
"552958014412849152","charlie hebdo","duckbombay","RT @PolyaLesova: Freedom of expression can’t be killed by this act of terror, says @JohnKerry http://t.co/Y6OnayLsDd #CharlieHebdo","1","Wed Jan 07 22:40:38 +0000 2015"
"552958013800062976","charlie hebdo","kamrater","#CharlieHebdo #JeSuisCharlie Sprid Satir-teckningarna The Charlie Hebdo Covers the Terrorists Didn’t Want You to See http://t.co/dztroKLVUO","0","Wed Jan 07 22:40:38 +0000 2015"
"552958013120598016","charlie hebdo","MarcosSchatz","RT @mossadnews: Variety: “Charlie Hebdo carnage will likely fuel the racism and anti-Islam sentiment which has been on the rise... http://t.co/haYST5ltol","5","Wed Jan 07 22:40:38 +0000 2015"
"552958012558966785","charlie hebdo","tharealmrFarah","RT @mehdirhasan: Surprise, surprise: French ""terrorist was not religious, drank alcohol, smoked marijuana, had premarital sex...""
http://t.co/VWI771fxCh","171","Wed Jan 07 22:40:38 +0000 2015"
"552958011921420288","charlie hebdo","MeldingJh","Bigotry and fanaticism will never silence freedom of speech. Thank you Charlie Hebdo. Liberte, egalite, fraternite rule. #JeSuisCharlie","0","Wed Jan 07 22:40:38 +0000 2015"
"552958011350982657","charlie hebdo","junipalacio","RT @CRNetInt: ""Without Humour We Are All Dead"" 
Cartoonist @PatChappatte IN MEMORY OF MY COLLEAGUES AND FRIENDS FROM CHARLIE HEBDO, http://t.co/8Zax3i69uE","11","Wed Jan 07 22:40:38 +0000 2015"
"552958011250331651","charlie hebdo","amuchmoreexotic","@cybermango some people do. e.g. Islamists. When did Charlie Hebdo agitate for war?","0","Wed Jan 07 22:40:38 +0000 2015"
"552958009706414080","charlie hebdo","annabelhuxley","Charlie Hebdo: these acts are crimes and should be treated as such. Simon Jenkins http://t.co/kr6oiGmS3i via @guardian","0","Wed Jan 07 22:40:37 +0000 2015"
"552958008675008514","charlie hebdo","jeromevallette","RT @guardianworld: Steve Bell on the Charlie Hebdo attack in Paris – cartoon http://t.co/chtpti8aQ1 http://t.co/aeZX9yJ4fa","58","Wed Jan 07 22:40:37 +0000 2015"
"552958008146149376","charlie hebdo","fjdevore","RT @guardian: Steve Bell on the Charlie Hebdo attack in Paris – cartoon http://t.co/OOeHzfmkm4 http://t.co/oqIX7N88OF","619","Wed Jan 07 22:40:37 +0000 2015"
"552958007739682817","charlie hebdo","taziden","RT @CRNetInt: ""Without Humour We Are All Dead"" 
Cartoonist @PatChappatte IN MEMORY OF MY COLLEAGUES AND FRIENDS FROM CHARLIE HEBDO, http://t.co/8Zax3i69uE","11","Wed Jan 07 22:40:37 +0000 2015"
"552958006695329792","charlie hebdo","UpaliUpalibk","RT @NYMag: #JeSuisCharlie: Cartoonists pay tribute to #CharlieHebdo victims: http://t.co/qunRUYXZzy (cartoon by @RobTornoe) http://t.co/LKt79dpn8s","940","Wed Jan 07 22:40:36 +0000 2015"
