"554166138507366400","Johnny Cash","deep"
"554166138507366400","Johnny Cash","equivalent"
"554171427566268416","Brooke Shields","blue"
"554166571388923904","Brooke Shields","important"
"554163356475867136","Brooke Shields","original"
"554145894896246784","Brooke Shields","old"
"554141330712956929","Brooke Shields","many"
"554122527866228736","Brooke Shields","first"
"554112375830228992","Brooke Shields","old"
"554109317448613888","Brooke Shields","old"
"554103623039606784","Brooke Shields","brooke"
"554103623039606784","Brooke Shields","much"
"554096849158537216","Brooke Shields","good"
"554096849158537216","Brooke Shields","i"
"554089618094960640","Brooke Shields","old"
"554087323554836480","Brooke Shields","old"
"554077864543260673","Brooke Shields","commercial"
"554076705586151424","Brooke Shields","new"
"554072749703168000","Brooke Shields","important"
"554063767047122944","Brooke Shields","fake"
"554054855057494016","Brooke Shields","ridiculous"
"554054855057494016","Brooke Shields","young"
"554050710426619905","Brooke Shields","ridiculous"
"554050710426619905","Brooke Shields","young"
"554040268455149568","Brooke Shields","important"
"554039168746016768","Brooke Shields","endless"
"554039001460781056","Brooke Shields","classic"
"554037860790435840","Brooke Shields","important"
"554037860790435840","Brooke Shields","―"
"554024971031171073","Brooke Shields","ridiculous"
"554024971031171073","Brooke Shields","young"
"554024650557386753","Brooke Shields","brooke"
"554024137531097088","Brooke Shields","31st"
"554022739938656258","Brooke Shields","ridiculous"
"554022739938656258","Brooke Shields","young"
"554021767983800320","Brooke Shields","important"
"554021655912402945","Brooke Shields","october"
"554021655912402945","Brooke Shields","vintage"
"554021292324945920","Brooke Shields","ridiculous"
"554021292324945920","Brooke Shields","young"
"554014463494746114","Brooke Shields","ridiculous"
"554014463494746114","Brooke Shields","young"
"554013731026661377","Brooke Shields","important"
"554013480920293376","Brooke Shields","fav"
"554013480920293376","Brooke Shields","good"
"554013480920293376","Brooke Shields","smart"
"554012810942742528","Brooke Shields","ridiculous"
"554012810942742528","Brooke Shields","young"
"554011688123789314","Brooke Shields","sexy"
"554011320832774146","Brooke Shields","sexy"
"554011067068977153","Brooke Shields","sexy"
"554005964601716737","Brooke Shields","famous"
"554005964601716737","Brooke Shields","love"
"554005964601716737","Brooke Shields","on-screen"
"554001094460719105","Brooke Shields","important"
"554000950227402752","Brooke Shields","sexy"
"554000950227402752","Brooke Shields","xxx"
"553993783671816192","Brooke Shields","important"
"553992567432302592","Brooke Shields","sexy"
"553991137862897664","Brooke Shields","marvelous"
"553979426791112705","Brooke Shields","blue"
"553974936797458432","Brooke Shields","endless"
"553974936797458432","Brooke Shields","obsessive"
"553974895903002624","Brooke Shields","endless"
"553974895903002624","Brooke Shields","obsessive"
"553974895265452032","Brooke Shields","endless"
"553974895265452032","Brooke Shields","obsessive"
"553974770250051584","Brooke Shields","endless"
"553974770250051584","Brooke Shields","obsessive"
"553973903388069890","Brooke Shields","marvelous"
"553970398053007360","Brooke Shields","marvelous"
"553970218125361152","Brooke Shields","marvelous"
"553969889774280704","Brooke Shields","important"
"553969146569195520","Brooke Shields","careful"
"553969086930382848","Brooke Shields","old"
"553961234903465984","Brooke Shields","perfect"
"553956398849994752","Brooke Shields","important"
"553955727493300225","Brooke Shields","important"
"553940312394313729","Brooke Shields","invent"
"553936420960993280","Brooke Shields","holy"
"553842129496453120","Brooke Shields","old"
"553840782558633985","Brooke Shields","old"
"553837479858417665","Brooke Shields","old"
"553821479897268226","Brooke Shields","forced"
"553821479897268226","Brooke Shields","little"
"553821479897268226","Brooke Shields","naked"
"553821479897268226","Brooke Shields","private"
"553821479897268226","Brooke Shields","tiny"
"553816759325581313","Brooke Shields","full"
"553816759325581313","Brooke Shields","nude"
"553804321666899968","Brooke Shields","old"
"553800962008440832","Brooke Shields","original"
"553800343520542720","Brooke Shields","invent"
"553797740074106881","Brooke Shields","old"
"553792945523273728","Brooke Shields","complex"
"553784920389472257","Brooke Shields","31st"
"553782933795131392","Brooke Shields","invent"
"553781338214793216","Brooke Shields","invent"
"554177376494419968","Peter Dinklage","entire"
"554167859770048513","Peter Dinklage","fantastic"
"554167859770048513","Peter Dinklage","lt;3"
"554166738221166593","Peter Dinklage","hard"
"554166738221166593","Peter Dinklage","lucky"
"554149022857195520","Peter Dinklage","attractive"
"554141116862562304","Peter Dinklage","happy"
"554136965210447872","Peter Dinklage","fantastic"
"554136965210447872","Peter Dinklage","lt;3"
"554131805834469376","Peter Dinklage","little"
"554130828364509184","Peter Dinklage","baffling"
"554130828364509184","Peter Dinklage","other"
"554124859408932864","Peter Dinklage","other"
"554124859408932864","Peter Dinklage","plus"
"554124739283664896","Peter Dinklage","baffling"
"554124739283664896","Peter Dinklage","other"
"554124614864240641","Peter Dinklage","black"
"554124614864240641","Peter Dinklage","past"
"554123084434014208","Peter Dinklage","hard"
"554123084434014208","Peter Dinklage","lucky"
"554115108130279425","Peter Dinklage","cool"
"554113249021796353","Peter Dinklage","whole"
"554108548914102272","Peter Dinklage","bad"
"554108548914102272","Peter Dinklage","favourite"
"554085605156859904","Peter Dinklage","hard"
"554085605156859904","Peter Dinklage","lucky"
"554081450450898944","Peter Dinklage","hard"
"554081450450898944","Peter Dinklage","lucky"
"554077645714231299","Peter Dinklage","classic"
"554077645714231299","Peter Dinklage","excited"
"554077645714231299","Peter Dinklage","off-broadway"
"554075950959575040","Peter Dinklage","classic"
"554075950959575040","Peter Dinklage","excited"
"554075950959575040","Peter Dinklage","off-broadway"
"554075789323673601","Peter Dinklage","classic"
"554075789323673601","Peter Dinklage","excited"
"554075789323673601","Peter Dinklage","off-broadway"
"554074955672190976","Peter Dinklage","classic"
"554074955672190976","Peter Dinklage","excited"
"554074955672190976","Peter Dinklage","off-broadway"
"554065011845636096","Peter Dinklage","excellent"
"554062771151978497","Peter Dinklage","much"
"554056824627154944","Peter Dinklage","fandom"
"554056824627154944","Peter Dinklage","remembered"
"554055808271794176","Peter Dinklage","little"
"554048487722328064","Peter Dinklage","latter"
"554048487722328064","Peter Dinklage","uncanny"
"554047160279654400","Peter Dinklage","big"
"554047160279654400","Peter Dinklage","other"
"554045920950894592","Peter Dinklage","many"
"554039329488916483","Peter Dinklage","put"
"554034289000861696","Peter Dinklage","many"
"554007134468591616","Peter Dinklage","hard"
"554007134468591616","Peter Dinklage","lucky"
"554000121604894720","Peter Dinklage","hard"
"554000121604894720","Peter Dinklage","lucky"
"553999963261108225","Peter Dinklage","oitnb"
"553996376548188160","Peter Dinklage","hard"
"553996376548188160","Peter Dinklage","lucky"
"553986448853303297","Peter Dinklage","oitnb"
"553986248793006080","Peter Dinklage","ohiostate"
"553984837179416576","Peter Dinklage","british"
"553984837179416576","Peter Dinklage","interested"
"553984837179416576","Peter Dinklage","white"
"553974730337058816","Peter Dinklage","☁"
"553972166803611648","Peter Dinklage","oitnb"
"553970864530542592","Peter Dinklage","hard"
"553970864530542592","Peter Dinklage","lucky"
"553968560998199299","Peter Dinklage","oitnb"
"553965168682475520","Peter Dinklage","back"
"553964047964852224","Peter Dinklage","oitnb"
"553959338738335745","Peter Dinklage","oitnb"
"553959152939466752","Peter Dinklage","oitnb"
"553959030323171329","Peter Dinklage","oitnb"
"553952272569630721","Peter Dinklage","flamboyant"
"553949174149169152","Peter Dinklage","oitnb"
"553944606245937152","Peter Dinklage","oitnb"
"553943990807302144","Peter Dinklage","oitnb"
"553939232470089728","Peter Dinklage","oitnb"
"553937328981286913","Peter Dinklage","oitnb"
"553925445641453568","Peter Dinklage","acting"
"553925445641453568","Peter Dinklage","early"
"553913352003813376","Peter Dinklage","whole"
"553911035350888448","Peter Dinklage","hard"
"553911035350888448","Peter Dinklage","lucky"
"553874026620551168","Peter Dinklage","new"
"553874026620551168","Peter Dinklage","non-bitchy"
"553859954352746496","Peter Dinklage","classic"
"553855436470747136","Peter Dinklage","hard"
"553855436470747136","Peter Dinklage","lucky"
"554181796187754497","Paula Abdul","bad"
"554176164844306432","Paula Abdul","hip97"
"554176164844306432","Paula Abdul","rhythmic"
"554169559402688513","Paula Abdul","sober"
"554162324638928897","Paula Abdul","high"
"554155958730244096","Paula Abdul","listenlive"
"554151059112099840","Paula Abdul","old"
"554151059112099840","Paula Abdul","weird"
"554138792823496704","Paula Abdul","straight"
"554132079403732992","Paula Abdul","straight"
"554132050153078785","Paula Abdul","much"
"554127430177533952","Paula Abdul","much"
"554127260882440192","Paula Abdul","much"
"554126755653779456","Paula Abdul","much"
"554126727224770561","Paula Abdul","much"
"554118951781679104","Paula Abdul","straight"
"554117400061562880","Paula Abdul","straight"
"554113038089846786","Paula Abdul","straight"
"554108290565943297","Paula Abdul","beatup"
"554097963535204354","Paula Abdul","listenlive"
"554086959010689024","Paula Abdul","straight"
"554078358766878723","Paula Abdul","pretty"
"554078358766878723","Paula Abdul","sure"
"554075289467092992","Paula Abdul","real"
"554062443413245953","Paula Abdul","listenlive"
"554060475663908864","Paula Abdul","straight"
"554057875967209472","Paula Abdul","straight"
"554052851622612992","Paula Abdul","last"
"554052851622612992","Paula Abdul","sure"
"554049907770675200","Paula Abdul","straight"
"554039040773980160","Paula Abdul","edited"
"554037459109961728","Paula Abdul","music"
"554029666629992448","Paula Abdul","straight"
"554017885526687746","Paula Abdul","straight"
"554014460705521664","Paula Abdul","straight"
"554013603012280320","Paula Abdul","first"
"554013172840275969","Paula Abdul","sober"
"554011281586667520","Paula Abdul","adorable"
"554011281586667520","Paula Abdul","fantastic"
"554011281586667520","Paula Abdul","polite"
"554011281586667520","Paula Abdul","wise"
"554011281586667520","Paula Abdul","yes"
"554011013054726144","Paula Abdul","sober"
"554004865853034497","Paula Abdul","sober"
"554002792181153792","Paula Abdul","unpredictable"
"554002198976143360","Paula Abdul","hot"
"554002198976143360","Paula Abdul","main"
"554001247611518976","Paula Abdul","np"
"554000359665197056","Paula Abdul","cool"
"553998004815159296","Paula Abdul","sober"
"553997669283422209","Paula Abdul","sober"
"553997116238872576","Paula Abdul","sober"
"553992937391267840","Paula Abdul","hearted"
"553986641522458624","Paula Abdul","listening"
"553986641522458624","Paula Abdul","same"
"553980520561131521","Paula Abdul","double"
"553980520561131521","Paula Abdul","first"
"554182499241574400","Heath Ledger","last"
"554177504009662464","Heath Ledger","late"
"554177504009662464","Heath Ledger","traumatized"
"554174770057453568","Heath Ledger","late"
"554174770057453568","Heath Ledger","traumatized"
"554174667632553984","Heath Ledger","late"
"554174667632553984","Heath Ledger","traumatized"
"554174541816410112","Heath Ledger","late"
"554174541816410112","Heath Ledger","traumatized"
"554174454247747585","Heath Ledger","sad"
"554172064601366528","Heath Ledger","wrong"
"554171891045658624","Heath Ledger","sexy"
"554165436627968002","Heath Ledger","true"
"554161838423044096","Heath Ledger","memorable"
"554160501316280320","Heath Ledger","dark"
"554160501316280320","Heath Ledger","magnificent"
"554158171749511168","Heath Ledger","good"
"554152611348090881","Heath Ledger","���"
"554151000479526912","Heath Ledger","sexy"
"554148227314757632","Heath Ledger","key"
"554146486616084480","Heath Ledger","last"
"554144659052974080","Heath Ledger","amazing"
"554144643584380929","Heath Ledger","please"
"553955031226273792","Greg Ham","covered"
"553729954681475072","Greg Ham","fantastic"
"553729954681475072","Greg Ham","top"
"553729954681475072","Greg Ham","vivaadrian"
"553703867008167939","Greg Ham","3rd"
"553703867008167939","Greg Ham","right"
"553703867008167939","Greg Ham","west"
"553695967031984129","Greg Ham","unstoppable"
"553667278919573504","Greg Ham","lmfao"
"553375356296900608","Greg Ham","first"
"553036848424312832","Greg Ham","lt"
"552829789514391552","Greg Ham","miss"
"552722586938118144","Greg Ham","light"
"552722586938118144","Greg Ham","pulled"
"552722586938118144","Greg Ham","whole"
"552646051401064449","Greg Ham","45-42"
"552646051401064449","Greg Ham","fourth"
"552645710848741376","Greg Ham","c"
"552645710848741376","Greg Ham","fourth"
"552644879319171072","Greg Ham","’"
"552644704924217344","Greg Ham","’"
"552523891714031616","Greg Ham","bullseye"
"552523891714031616","Greg Ham","buzz"
"552523891714031616","Greg Ham","d-boy"
"552523891714031616","Greg Ham","slinky"
"552523891714031616","Greg Ham","woody"
"552286249311301632","Greg Ham","must-visit"
"552286249311301632","Greg Ham","next"
"552234329645273088","Greg Ham","west"
"552221903394701313","Greg Ham","bad"
"551948324719169538","Greg Ham","long"
"551948324719169538","Greg Ham","top"
"551916351288516609","Greg Ham","footy"
"551491341029769216","Greg Ham","paracord"
"551478541800701952","Greg Ham","millwall"
"551478541800701952","Greg Ham","west"
"551444972184932352","Greg Ham","distinctive"
"551444972184932352","Greg Ham","impressive"
"554177114765668352","Lindsey Buckingham","afraid"
"554162801565253632","Lindsey Buckingham","oversettelse"
"554150891020746752","Lindsey Buckingham","afraid"
"554138016886063104","Lindsey Buckingham","afraid"
"554134260307607553","Lindsey Buckingham","hard"
"554131387507175424","Lindsey Buckingham","long"
"554131387507175424","Lindsey Buckingham","such"
"554106204918542336","Lindsey Buckingham","long"
"554106204918542336","Lindsey Buckingham","such"
"554091230670225408","Lindsey Buckingham","landslide"
"554091230670225408","Lindsey Buckingham","live"
"554073187437543425","Lindsey Buckingham","good"
"554073187437543425","Lindsey Buckingham","intense"
"554062363897634818","Lindsey Buckingham","wrong"
"554061737696432128","Lindsey Buckingham","wrong"
"554059024057241600","Lindsey Buckingham","wrong"
"554035484297809920","Lindsey Buckingham","classic"
"554035484297809920","Lindsey Buckingham","own"
"554034615237627905","Lindsey Buckingham","classic"
"554034615237627905","Lindsey Buckingham","own"
"554021889606422529","Lindsey Buckingham","landsli…"
"553994777889611776","Lindsey Buckingham","wrong"
"553978752170860544","Lindsey Buckingham","last"
"553978752170860544","Lindsey Buckingham","own"
"553974876688883713","Lindsey Buckingham","new"
"553966948938420224","Lindsey Buckingham","\'last"
"553964283529154560","Lindsey Buckingham","last"
"553964283529154560","Lindsey Buckingham","possible"
"553960937229926402","Lindsey Buckingham","»"
"553952289103568896","Lindsey Buckingham","new"
"553951988028030977","Lindsey Buckingham","ok"
"553951988028030977","Lindsey Buckingham","stupid"
"553937250464317440","Lindsey Buckingham","»"
"553933931188195330","Lindsey Buckingham","»"
"553922362031472640","Lindsey Buckingham","last"
"553922362031472640","Lindsey Buckingham","own"
"553920283099152385","Lindsey Buckingham","last"
"553920283099152385","Lindsey Buckingham","own"
"553911602982817792","Lindsey Buckingham","long"
"553911080624615425","Lindsey Buckingham","autographed"
"553911080624615425","Lindsey Buckingham","full"
"553856453249744896","Lindsey Buckingham","much"
"553853986319892480","Lindsey Buckingham","last"
"553792674336374784","Lindsey Buckingham","live"
"553789904057270272","Lindsey Buckingham","enough"
"553789904057270272","Lindsey Buckingham","s"
"553789904057270272","Lindsey Buckingham","’"
"553780559185739776","Lindsey Buckingham","agree"
"553780559185739776","Lindsey Buckingham","mad"
"553780559185739776","Lindsey Buckingham","same"
"553734789816393729","Lindsey Buckingham","exceptional"
"553734789816393729","Lindsey Buckingham","precise"
"553675144598937600","Lindsey Buckingham","\'last"
"553645593998790656","Lindsey Buckingham","♪trouble"
"554036440523624448","Robert F. Kennedy","safe"
"554012915821735936","Robert F. Kennedy","fitfluential"
"554011731572559872","Robert F. Kennedy","special"
"553981255180492800","Robert F. Kennedy","current"
"553981255180492800","Robert F. Kennedy","difficult"
"553981255180492800","Robert F. Kennedy","great"
"553981255180492800","Robert F. Kennedy","much"
"553977912165408768","Robert F. Kennedy","current"
"553977912165408768","Robert F. Kennedy","difficult"
"553977912165408768","Robert F. Kennedy","great"
"553977912165408768","Robert F. Kennedy","much"
"553975921791991809","Robert F. Kennedy","greatly.--robert"
"553388503070150656","Nigel Harrison","https://t.co/s5qkodv5q9"
"552407443922489344","Nigel Harrison","ready"
"552407443922489344","Nigel Harrison","red"
"552027528987414528","Nigel Harrison","casual"
"552027528987414528","Nigel Harrison","good"
"551736372391075841","Nigel Harrison","speak"
"554038205092474880","Clem Burke","early"
"554029125791252480","Clem Burke","early"
"554028172564758528","Clem Burke","early"
"554025745941798912","Clem Burke","early"
"554024993731133440","Clem Burke","early"
"554024376786763777","Clem Burke","early"
"554024108208697347","Clem Burke","early"
"554023964008546305","Clem Burke","early"
"554023418040164353","Clem Burke","early"
"554023270580641792","Clem Burke","early"
"554023109221969920","Clem Burke","early"
"554015399919222784","Clem Burke","awesome"
"553919170518470656","Clem Burke","miserable"
"553787295275315201","Clem Burke","miserable"
"553754846017650689","Clem Burke","danelli"
"553753846028050432","Clem Burke","danelli"
"553745304282230784","Clem Burke","miserable"
"553664060034920449","Clem Burke","redux/deluxe"
"553664040535592960","Clem Burke","nice"
"553663905076367360","Clem Burke","redux/deluxe"
"553660487523897346","Clem Burke","amazing"
"553660487523897346","Clem Burke","brilliant"
"553660487523897346","Clem Burke","happy"
"553652966461538304","Clem Burke","second"
"553652907800010752","Clem Burke","second"
"553651313800921088","Clem Burke","amazing"
"553651313800921088","Clem Burke","brilliant"
"553651313800921088","Clem Burke","happy"
"553639638351749120","Clem Burke","die"
"553639638351749120","Clem Burke","young"
"553639638351749120","Clem Burke","���"
"553639638351749120","Clem Burke","���"
"553352417794740224","Clem Burke","current"
"553352417794740224","Clem Burke","other"
"553352417794740224","Clem Burke","such"
"553268029501763585","Clem Burke","happy"
"553257438431182849","Clem Burke","same"
"553256629236682752","Clem Burke","happy"
"553185106903695360","Clem Burke","medic"
"553184889236103168","Clem Burke","medic"
"553012092337672194","Clem Burke","jealous"
"553012092337672194","Clem Burke","several"
"552894854435717120","Clem Burke","die"
"552894854435717120","Clem Burke","young"
"552894854435717120","Clem Burke","���"
"552894854435717120","Clem Burke","���"
"552866843363639296","Clem Burke","real"
"552647181535305730","Clem Burke","happy"
"552646874356649984","Clem Burke","new"
"552574214386249729","Clem Burke","cute"
"552572076159426561","Clem Burke","new"
"552509542031192064","Clem Burke","new"
"552438320966696960","Clem Burke","happy"
"552252510837411841","Clem Burke","cute"
"552252453257617408","Clem Burke","cute"
"552205755676651522","Clem Burke","great"
"552172084286480384","Clem Burke","nice"
"552172084286480384","Clem Burke","top"
"552022412380749824","Clem Burke","cute"
"552010763246637056","Clem Burke","cute"
"551915088614289408","Clem Burke","cute"
"551811273898594308","Clem Burke","new"
"551563673655709697","Clem Burke","new"
"551554243145240577","Clem Burke","classic"
"551552223298064384","Clem Burke","classic"
"551527264446611456","Clem Burke","great"
"551527264446611456","Clem Burke","happy"
"551501704001101826","Clem Burke","great"
"551498526530998272","Clem Burke","new"
"551497276619620353","Clem Burke","new"
"551493762191740930","Clem Burke","new"
"551493618356482048","Clem Burke","new"
"551493470368849922","Clem Burke","new"
"554130384624287746","Kuniva","freestyle"
"554064663780929537","Kuniva","dirty"
"554050205675696129","Kuniva","special"
"553813506865504256","Kuniva","likely"
"553813506865504256","Kuniva","new"
"553813506865504256","Kuniva","recent"
"553612239903547392","Kuniva","make"
"553423931210596352","Kuniva","leak"
"553416353101910017","Kuniva","leak"
"553416353101910017","Kuniva","|"
"553358359936917505","Kuniva","bizarre"
"553358359936917505","Kuniva","kuniva"
"553357408827764736","Kuniva","few"
"553303369016942592","Kuniva","interested"
"553019313724997632","Kuniva","bizarre"
"552931416124964864","Kuniva","bizarre"
"552870696422879232","Kuniva","mic"
"552870285587013632","Kuniva","mic"
"552622009503711232","Kuniva","happy"
"552622009503711232","Kuniva","new"
"552620770619580416","Kuniva","happy"
"552620770619580416","Kuniva","new"
"552584365063282688","Kuniva","michiganish"
"552580103524593665","Kuniva","michiganish"
"552580064697917440","Kuniva","michiganish"
"552557435219873792","Kuniva","michiganish"
"552556593163042816","Kuniva","michiganish"
"552556359947137025","Kuniva","michiganish"
"552556036914413568","Kuniva","michiganish"
"552547729864654850","Kuniva","feat"
"552547729864654850","Kuniva","michiganish"
"552546363071008769","Kuniva","hot"
"552546363071008769","Kuniva","michiganish"
"552544147329286145","Kuniva","michiganish"
"552544087266848768","Kuniva","michiganish"
"552544068249858050","Kuniva","hot"
"552544068249858050","Kuniva","michiganish"
"552544056992362496","Kuniva","hot"
"552544056992362496","Kuniva","michiganish"
"552544055142645760","Kuniva","michiganish"
"552544053104234496","Kuniva","michiganish"
"552543801290809345","Kuniva","new"
"552496403118059521","Kuniva","happen,&amp;#39"
"552424161617121280","Kuniva","awesome"
"552297238844956672","Kuniva","michiganish"
"552204048800448512","Kuniva","new"
"552193200475996161","Kuniva","new"
"552190770313428994","Kuniva","miss"
"554125446510813184","Chris Kirkpatrick","first"
"554094744012218368","Chris Kirkpatrick","funeral"
"553942724949200897","Chris Kirkpatrick","cool"
"553736018277699584","Chris Kirkpatrick","honorchriskyle"
"553388192901373953","Chris Kirkpatrick","donate"
"553379156126617600","Chris Kirkpatrick","donate"
"553352615778865153","Chris Kirkpatrick","odd"
"553318040562315264","Chris Kirkpatrick","exclusive"
"553120937592119296","Chris Kirkpatrick","front"
"553120766209056768","Chris Kirkpatrick","first"
"553059803158048768","Chris Kirkpatrick","true"
"552379357294239748","Chris Kirkpatrick","interior"
"552378901327249408","Chris Kirkpatrick","interior"
"552378318730043392","Chris Kirkpatrick","interior"
"552377558499864577","Chris Kirkpatrick","interior"
"552360885315198976","Chris Kirkpatrick","eyewear"
"552311106350641153","Chris Kirkpatrick","noodle"
"552195638205886465","Chris Kirkpatrick","usual"
"551840798271348739","Chris Kirkpatrick","first"
"551828172975898624","Chris Kirkpatrick","right"
"551826362810384386","Chris Kirkpatrick","first"
"551823748966653952","Chris Kirkpatrick","first"
"551822301096734720","Chris Kirkpatrick","first"
"551821490786942976","Chris Kirkpatrick","first"
"551821339724898305","Chris Kirkpatrick","first"
"551816901048139777","Chris Kirkpatrick","stellar"
"551603163837366272","Chris Kirkpatrick","true"
"551574322397995008","Chris Kirkpatrick","true"
"551542059757490177","Chris Kirkpatrick","second"
"551542059757490177","Chris Kirkpatrick","true"
"554175421671948288","Josh Homme","hago"
"554139276720766976","Josh Homme","amazing"
"554095205990014976","Josh Homme","soothing"
"554000316795195394","Josh Homme","autographed"
"554000316795195394","Josh Homme","full"
"553999723821297664","Josh Homme","ooh"
"553997249131610112","Josh Homme","feat"
"553997249131610112","Josh Homme","restless"
"553971343910518784","Josh Homme","musical"
"553939322639224832","Josh Homme","wrong"
"553900175169970176","Josh Homme","attractive"
"553874770240876544","Josh Homme","real"
"553800620331630592","Josh Homme","live"
"553798602837880832","Josh Homme","real"
"553772449280839683","Josh Homme","lonely"
"553764390290616320","Josh Homme","diverse"
"553764390290616320","Josh Homme","global"
"553764390290616320","Josh Homme","tasty"
"553747504760508417","Josh Homme","restless"
"553747504760508417","Josh Homme","♫"
"553722159747825665","Josh Homme","new"
"553722106643369984","Josh Homme","new"
"553713560564801536","Josh Homme","great"
"553713560564801536","Josh Homme","intriguing"
"553703367785345024","Josh Homme","pathetic"
"553703367785345024","Josh Homme","sad"
"553638098328772608","Josh Homme","legit"
"553637951033577473","Josh Homme","legit"
"553623849196339201","Josh Homme","much"
"553609195610984448","Josh Homme","inappropriate"
"553607141245075457","Josh Homme","enough"
"553607141245075457","Josh Homme","white"
"553557469889585152","Josh Homme","crazed"
"553525982515441664","Josh Homme","final"
"553514660700643328","Josh Homme","fucking"
"553514660700643328","Josh Homme","homme"
"553508782492614656","Josh Homme","handsome"
"553508782492614656","Josh Homme","homme"
"553500988066521088","Josh Homme","fucking"
"553500988066521088","Josh Homme","homme"
"553500873230671872","Josh Homme","fucking"
"553500873230671872","Josh Homme","homme"
"553479491000213504","Josh Homme","pro"
"553425658677063680","Josh Homme","weird"
"553393813209620480","Josh Homme","happy"
"553347598053285889","Josh Homme","delicious"
"553347598053285889","Josh Homme","good"
"553347598053285889","Josh Homme","���"
"553345442701115392","Josh Homme","restless"
"553345442701115392","Josh Homme","♫"
"553344558285611009","Josh Homme","late"
"553344558285611009","Josh Homme","own"
"553323445929672706","Josh Homme","fair"
"553323445929672706","Josh Homme","few"
"553264804941819905","Josh Homme","invalid"
"553258797792509952","Josh Homme","alive"
"553219693067399168","Josh Homme","glorious"
"553219693067399168","Josh Homme","���"
"553192920883286016","Josh Homme","much"
"553192920883286016","Josh Homme","sure"
"553192508096647169","Josh Homme","small"
"553191921430953986","Josh Homme","respectful"
"553079202610573313","Josh Homme","fist"
"553062073291526145","Josh Homme","invalid"
"553061224980549632","Josh Homme","past"
"553025465758547968","Josh Homme","i"
"553016563658674176","Josh Homme","classic"
"552968268815036418","Josh Homme","funny"
"552959050783416321","Josh Homme","second"
"552958616060559360","Josh Homme","top"
"554160262073548800","Ashley Olsen","abc"
"554160262073548800","Ashley Olsen","olsen"
"554149234270674944","Ashley Olsen","human"
"554149234270674944","Ashley Olsen","mysterious"
"554132507856490496","Ashley Olsen","crazy"
"554132507856490496","Ashley Olsen","perfect"
"554075751885328385","Ashley Olsen","lifelong"
"554070116242309120","Ashley Olsen","adorable"
"554060424128495616","Ashley Olsen","bulldog"
"554060424128495616","Ashley Olsen","chic"
"554060424128495616","Ashley Olsen","cute"
"554060424128495616","Ashley Olsen","favorite"
"554060424128495616","Ashley Olsen","french"
"554049439170457600","Ashley Olsen","huge"
"554040750749782016","Ashley Olsen","ridiculous"
"554038711852089344","Ashley Olsen","cinematic"
"554038711852089344","Ashley Olsen","classy"
"554038711852089344","Ashley Olsen","prep"
"554006394551418880","Ashley Olsen","simple"
"554003195991977985","Ashley Olsen","chic"
"553995715182329859","Ashley Olsen","last"
"553995715182329859","Ashley Olsen","strong"
"553946881131171840","Ashley Olsen","great"
"553927912466821120","Ashley Olsen","favorite"
"553927912466821120","Ashley Olsen","luxe"
"553920294256394240","Ashley Olsen","complete"
"553920064156475393","Ashley Olsen","much"
"553920064156475393","Ashley Olsen","other"
"553898181587517440","Ashley Olsen","_"
"553898181587517440","Ashley Olsen","bad"
"553898181587517440","Ashley Olsen","little"
"553895103060668416","Ashley Olsen","whole"
"553866592212512771","Ashley Olsen","complete"
"553846651887312896","Ashley Olsen","chic"
"553841746300264448","Ashley Olsen","inspiring"
"553814427003547648","Ashley Olsen","boring"
"553783153215553536","Ashley Olsen","full"
"553768026491719683","Ashley Olsen","cool"
"553764439816540161","Ashley Olsen","first"
"553762039412191232","Ashley Olsen","favorite"
"553737327462596611","Ashley Olsen","best"
"553737327462596611","Ashley Olsen","���"
"554184503082881024","Dave Grohl","happy"
"554184444752306177","Dave Grohl","fucking"
"554184187381817344","Dave Grohl","happy"
"554183337754247168","Dave Grohl","live"
"554183337754247168","Dave Grohl","new"
"554182145950760960","Dave Grohl","happy"
"554182145950760960","Dave Grohl","high"
"554182145950760960","Dave Grohl","junior"
"554181654931968000","Dave Grohl","final"
"554181473880637440","Dave Grohl","happy"
"554181473880637440","Dave Grohl","high"
"554181473880637440","Dave Grohl","junior"
"554180857481547776","Dave Grohl","give"
"554180857481547776","Dave Grohl","proper"
"554180857481547776","Dave Grohl","tenacious"
"554180406619406337","Dave Grohl","happy"
"554180366383058944","Dave Grohl","omnipotent"
"554179683060031490","Dave Grohl","amazing"
"554179683060031490","Dave Grohl","happy"
"554178993663275008","Dave Grohl","happy"
"554178211467128832","Dave Grohl","happy"
"554178120602124289","Dave Grohl","amazing"
"554178120602124289","Dave Grohl","happy"
"554178060870643712","Dave Grohl","fucking"
"554177967359029248","Dave Grohl","happy"
"554177967359029248","Dave Grohl","tenacious"
"554177381481476097","Dave Grohl","sonic"
"554177287122604033","Dave Grohl","favorite"
"554177215974219776","Dave Grohl","online"
"554176736519528448","Dave Grohl","happy"
"554176540989476865","Dave Grohl","happy"
"554176540989476865","Dave Grohl","old"
"554176419102609408","Dave Grohl","e"
"554176419102609408","Dave Grohl","major"
"554175874933604354","Dave Grohl","omnipotent"
"554174534447038464","Dave Grohl","happy"
"554174389806448640","Dave Grohl","randy"
"554174369619279872","Dave Grohl","happy"
"554174369619279872","Dave Grohl","last"
"554173754105147392","Dave Grohl","happy"
"554173311912263680","Dave Grohl","immigrant"
"554172550616727552","Dave Grohl","happy"
"554172550616727552","Dave Grohl","last"
